#OTU ID,1-1,1-2,1-3,1-4,1-7,1-8,2-1,2-2,3-1,3-2,4-1,6-2,c-1,c-3
JQ906307.1.1446,0,0,0,0,0,1,0,0,0,0,0,0,5,0
HQ153834.1.1387,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KY194468.1.1354,0,0,0,0,0,1,0,0,0,1,0,0,0,0
JN427325.1.1204,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GQ388912.1.1455,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ427033.1.1441,0,0,0,0,0,2,0,0,0,1,0,0,0,0
EU132106.1.1374,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AY894691.1.1415,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FJ485411.1.1379,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JX644369.1.1445,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN177853.1.1500,0,0,0,0,0,2,0,0,0,0,0,1,1,0
JF188106.1.1366,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KC172310.1.1503,0,0,0,0,0,2,0,0,0,0,0,0,9,0
JX002495.1.1322,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LN570795.1.1387,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FJ152550.1.1232,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JX006087.1.1757,0,0,0,0,0,1,1,0,0,0,0,0,0,0
AM749771.1.1396,0,0,0,0,0,2,0,0,0,1,0,0,0,0
FQ659469.1.1376,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KY190415.1.1446,0,0,0,0,0,1,0,0,0,0,1,0,7,4
KC442513.1.1427,0,0,0,0,0,1,0,0,0,0,0,0,0,1
FJ479207.1.1482,0,0,0,0,0,1,0,0,0,0,0,3,1,0
EF520446.1.1500,0,0,0,0,0,2,0,0,0,0,0,0,0,0
JN881644.1.1449,0,0,0,0,0,1,0,0,0,1,0,1,0,0
X92360.1.1415,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KF956404.1.1425,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FJ672005.1.1385,0,0,0,0,0,1,0,1,0,0,0,0,0,0
EF516935.1.1445,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN462550.1.1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DQ395956.1.1497,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GQ863488.1.1485,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HM274112.1.1306,0,0,0,0,0,1,1,0,0,0,2,0,0,0
FJ516882.1.1522,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EF516579.1.1422,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AB271055.1.1421,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN868827.1.1516,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN177941.1.1465,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ073788.1.1271,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AF116181.1.1247,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KF836313.1.1462,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FM246513.1.1504,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MEQF01000428.5372.6926,0,0,0,0,0,2,0,0,0,0,0,0,0,0
KP687166.1.1453,0,0,0,0,0,1,0,1,0,0,0,0,1,0
EU644172.1.1376,0,0,0,0,0,1,0,0,1,1,1,0,0,0
EF019390.1.1333,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU133177.1.1351,0,0,0,0,0,1,0,0,0,1,1,0,5,7
JN533063.1.1411,0,0,0,0,0,1,0,0,0,0,1,0,0,1
FPLS01050297.17.1473,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MH591101.1.4026,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FPLS01056222.23.1504,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KF428026.1.1504,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JX271954.1.1449,0,0,0,0,0,1,0,0,0,1,0,0,0,0
KF787065.1.1381,0,0,0,0,0,3,0,0,0,1,0,0,1,0
DQ335125.1.1411,0,0,0,0,0,2,0,0,0,0,0,0,0,0
EF018643.1.1371,0,0,0,0,0,2,1,0,0,0,0,0,14,8
EU385914.1.1478,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ515735.1.1485,0,0,0,0,0,1,0,1,0,0,1,0,0,0
GQ340277.1.1403,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU134252.1.1335,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FJ678775.1.1378,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KJ361607.1.1269,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AB202144.1.1442,0,0,0,0,0,1,0,0,0,0,1,0,0,0
FPLS01017693.18.1479,0,0,0,0,0,4,0,0,1,0,0,0,0,0
HM061821.1.1471,0,0,0,0,0,2,0,0,0,0,0,0,3,0
HQ184022.1.1507,0,0,0,0,0,1,0,0,0,1,0,0,4,9
FPLS01023225.18.1336,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HQ343221.1.1496,0,0,0,0,0,1,0,0,0,0,0,0,0,0
X87316.1.1501,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GU385762.1.1491,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HQ179047.1.1354,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ738997.1.1494,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KU578606.1.1340,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KX504373.1.1487,0,0,0,0,0,2,0,0,0,0,0,0,0,0
KX987472.1.1514,0,0,0,0,0,1,0,1,0,0,0,0,0,1
JX227446.1.1521,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KX672538.1.1394,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GQ396912.1.1491,0,0,0,0,0,2,0,0,1,0,0,0,211,159
HM438073.1.1442,0,0,0,0,0,1,0,0,1,0,0,0,0,0
JN436006.1.1381,0,0,0,0,0,1,1,1,2,1,0,1,0,0
EU132470.1.1378,0,0,0,0,0,1,0,0,0,0,0,0,7,7
DQ432053.1.1478,0,0,0,0,0,1,0,0,0,0,0,0,1,0
JN023361.1.1454,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GU179677.1.1360,0,0,0,0,0,1,0,0,1,0,0,0,0,0
FPLL01001292.9.1511,0,0,0,0,0,4,0,1,0,0,0,0,0,0
GQ500820.1.1445,0,0,0,0,0,2,0,0,0,0,0,0,0,0
AB630436.1.1407,0,0,0,0,0,1,0,0,0,0,0,1,0,0
LN570288.1.1383,0,0,0,0,0,1,0,0,0,0,1,0,0,1
FM877552.1.1439,0,0,0,0,0,1,0,1,0,0,0,0,0,0
AB179517.1.1488,0,0,0,0,0,2,0,0,1,0,0,0,0,1
AY948355.1.1257,0,0,0,0,0,2,0,0,0,0,0,0,0,0
KF414337.1.1528,0,0,0,0,0,1,0,0,2,0,0,0,0,0
LC078995.1.1409,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN217155.1.1510,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ977446.1.1440,0,0,0,0,0,3,0,0,0,0,0,0,0,0
JN230270.1.1479,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KP398524.1.1313,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN387502.1.1317,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FJ936955.1.1446,0,0,0,0,0,1,0,0,0,1,0,0,2,0
FPLS01033552.17.1563,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KM276546.1.1270,0,0,0,0,0,1,1,0,4,0,0,1,0,1
FPLS01032511.11.1477,0,0,0,0,0,1,1,0,1,0,0,0,1,0
FR863661.1.1349,0,0,0,0,0,2,0,0,0,0,0,0,1,0
JN177985.1.1453,0,0,0,0,0,2,0,0,0,0,0,0,0,0
EU133598.1.1300,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FPLS01033486.16.1524,0,0,0,0,0,2,0,0,0,0,0,0,0,0
KT308349.1.1473,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AB930623.1.1409,0,0,0,0,0,1,0,0,1,0,0,0,0,0
FJ382622.1.1350,0,0,0,0,0,1,1,0,0,1,0,0,0,1
FPLP01013530.3.1272,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AB179516.1.1454,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GQ502668.1.1433,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HQ829836.1.1422,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KC331568.1.1484,0,0,0,0,0,1,0,0,0,0,0,0,1,0
JQ996702.1.1504,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FPLS01023405.20.1499,0,0,0,0,0,2,0,0,0,0,0,0,2,1
CU925619.1.1310,0,0,0,0,0,1,0,0,0,0,1,0,0,0
FPLP01008508.1.1239,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KX771435.1.1357,0,0,0,0,0,1,1,0,1,1,0,0,0,0
KJ817613.1.1481,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FPLS01002801.11.1547,0,0,0,0,0,2,0,0,0,0,0,0,0,0
KF037384.1.1456,0,0,0,0,0,1,1,0,3,1,267,0,0,1
JQ769951.1.1433,0,0,0,0,0,4,0,0,0,0,0,0,0,0
HG795016.1.1338,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FPLL01005331.11.1471,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EF054876.1.1410,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FJ536888.1.1451,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AF150703.1.1389,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AB186853.1.1521,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KY190425.1.1441,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JF776941.1.1430,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JX226857.1.1503,0,0,0,0,0,1,0,0,0,0,0,0,1,0
HM445522.1.1331,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EF018525.1.1356,0,0,0,0,0,1,0,0,0,0,0,0,2,0
EF574436.1.1467,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KX172757.1.1478,0,0,0,0,0,1,0,1,0,0,0,0,0,0
KX771469.1.1370,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AJ318104.1.1474,0,0,0,0,0,2,0,0,1,0,1,0,0,0
LN564836.1.1355,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EF659421.1.1500,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KR857637.1.1493,0,0,0,0,0,1,0,0,0,0,0,0,2,6
JN023196.1.1458,0,0,0,0,0,1,0,0,0,0,0,1,0,0
EU135080.1.1287,0,0,0,0,0,1,0,0,0,0,0,0,3,2
JQ957817.1.1380,0,0,0,0,0,2,0,0,0,0,0,0,0,1
HQ727598.1.1512,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CP001196.770307.771757,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KC896688.1.1451,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LN563533.1.1365,0,0,0,0,0,1,0,0,0,0,0,0,1,4
EU881276.1.1506,0,0,0,0,0,3,0,0,3,1,0,0,2,0
FPLS01016860.19.1519,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FJ152617.1.1500,0,0,0,0,0,1,0,1,0,0,0,0,1,0
KC211863.1.1292,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HM298200.1.1352,0,0,0,0,0,1,0,0,0,0,0,0,1,2
JF769620.1.1475,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HM187314.1.1502,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JF212867.1.1352,0,0,0,0,0,4,0,1,0,0,0,0,0,0
LN560470.1.1322,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HM438187.1.1497,0,0,0,0,0,1,0,0,0,0,0,0,2,1
JQ996687.1.1492,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JX458402.1.1526,0,0,0,0,0,2,0,0,0,0,0,0,1,0
EU134223.1.1259,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN173133.1.1541,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LC068957.1.1548,0,0,0,0,0,4,0,0,1,0,0,0,1,1
GQ202671.1.1419,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AY426714.1.1476,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU245173.1.1460,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ977127.1.1480,0,0,0,0,0,4,0,0,0,0,0,0,0,0
KT122172.1.1480,0,0,0,0,0,3,0,0,1,0,0,1,2,2
HM276374.1.1339,0,0,0,0,0,3,0,0,1,0,0,0,0,0
EF173343.1.1547,0,0,0,0,0,1,0,0,0,0,0,0,2,1
EF451616.1.1203,0,0,0,0,0,2,0,0,0,0,0,0,0,0
JN513960.1.1423,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN470996.1.1251,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MH688780.1.1572,0,0,0,0,0,1,0,0,1,0,0,0,1,1
KJ546454.1.1515,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU202847.1.1447,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FPLS01020870.17.1479,0,0,0,0,0,2,0,0,0,0,0,0,0,0
AB681042.1.1451,0,0,0,0,0,1,0,0,0,0,1,0,0,0
HM468014.1.1402,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HM438206.1.1455,0,0,0,0,0,2,0,0,0,0,0,0,3,0
JF706691.1.1509,0,0,0,0,0,1,0,0,0,0,0,1,2,2
KC253326.1.1493,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ467140.1.1338,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AJ863212.1.1473,0,0,0,0,0,1,0,0,0,0,0,0,1,0
LN555030.1.1200,0,0,0,0,0,1,0,0,0,0,0,0,12,6
EF018842.1.1335,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AY212738.1.1529,0,0,0,0,0,1,0,0,0,1,0,0,0,0
EU937976.1.1489,0,0,0,0,0,2,0,0,0,0,0,0,0,0
AB694372.1.1399,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KM019120.1.1455,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ798509.1.1448,0,0,0,0,0,1,0,0,0,1,1,1,0,0
AB630515.1.1454,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KM270253.1.1475,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GU454956.1.1492,0,0,0,0,0,1,0,0,1,0,1,0,0,0
AB240240.1.1512,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN256014.1.1491,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DQ512860.1.1396,0,0,0,0,0,1,0,0,0,1,0,0,0,0
KF286186.1.1282,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KT290331.1.1536,0,0,0,0,0,2,0,0,0,0,0,0,0,0
JN399399.1.1211,0,0,0,0,0,2,0,0,0,0,0,0,0,0
KY047399.1.1423,0,0,0,0,0,1,0,0,0,0,0,0,2,0
FJ602413.1.1381,0,0,0,0,0,1,0,0,0,0,1,0,0,0
KY509313.51861.53347,0,0,0,0,0,1,0,0,0,1,0,0,0,0
JX644341.1.1444,0,0,0,0,0,1,0,1,0,0,0,0,0,0
GQ088418.1.1340,0,0,0,0,0,1,0,0,0,0,0,0,0,1
KC329580.1.1488,0,0,0,0,0,3,0,0,0,0,2,0,2,0
KJ782677.1.1483,0,0,0,0,0,1,0,0,0,0,0,0,0,2
JN532747.1.1439,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ426476.1.1506,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JF979340.1.1485,0,0,0,0,0,1,1,0,0,0,0,1,0,0
FJ478560.1.1479,0,0,0,0,0,1,0,0,0,0,0,0,1,0
EF516818.1.1421,0,0,0,0,0,1,0,0,0,1,0,0,0,0
JF699493.1.1474,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EF580941.1.1471,0,0,0,0,0,1,0,0,1,0,0,0,0,0
EU133191.1.1390,0,0,0,0,0,1,0,0,0,0,0,0,11,9
EU135032.1.1341,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AM889182.1.1425,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN450015.1.1404,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN178648.1.1456,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EF682988.1.1427,0,0,0,0,0,2,1,0,0,0,0,0,0,0
KY609397.1.1508,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HM341013.1.1363,0,0,0,0,0,1,1,0,0,0,0,0,0,0
JF044591.1.1345,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FPLL01002999.13.1481,0,0,0,0,0,1,0,1,1,1,0,1,0,1
JQ347329.1.1514,0,0,0,0,0,2,0,0,0,0,0,0,0,0
JQ460085.1.1411,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FJ516791.1.1450,0,0,0,0,0,2,0,1,0,0,0,0,0,0
JN456758.1.1388,0,0,0,0,0,1,1,1,0,0,1,1,0,0
JN023510.1.1456,0,0,0,0,0,3,0,0,0,0,0,0,0,0
AB199575.1.1460,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EF019531.1.1385,0,0,0,0,0,1,0,0,0,0,0,0,2,0
EU617840.1.1520,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KX177384.1.1484,0,0,0,0,0,1,0,0,0,0,1,0,0,0
JN431270.1.1380,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HQ118395.1.1519,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JF417763.1.1497,0,0,0,0,0,8,0,0,0,0,0,0,1,0
KJ874150.1.1305,0,0,0,0,0,1,0,0,1,0,0,1,0,0
DQ396086.1.1468,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FM253568.1.1495,0,0,0,0,0,1,0,0,0,0,1,0,0,0
EF683058.1.1498,0,0,0,0,0,1,0,0,1,0,0,0,0,0
KM823682.1.1524,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN869111.1.1546,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AB533951.1.1537,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AY326610.1.1410,0,0,0,0,0,1,1,0,0,2,1,0,0,0
JF226100.1.1354,0,0,0,0,0,2,1,0,0,0,0,0,0,0
KC189769.1.1463,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AY922056.1.1340,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ675510.1.1289,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KX502980.1.1384,0,0,0,0,0,2,0,0,0,0,0,0,0,0
JF344048.1.1516,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GQ062058.1.1338,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KJ094086.1.1328,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DQ490356.1.1446,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AB245359.1.1489,0,0,0,0,0,2,0,0,0,0,0,0,0,0
JQ771972.1.1393,0,0,0,0,0,1,0,0,0,0,0,0,1,0
KR857591.1.1482,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU478629.1.2210,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LN562449.1.1319,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KX177277.1.1496,0,0,0,0,0,1,0,0,0,0,0,0,0,2
JF510528.1.1446,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FJ203476.1.1429,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AB506502.1.1538,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JF681777.1.1266,0,0,0,0,0,1,0,1,0,0,0,0,0,0
JX226805.1.1458,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HQ120830.1.1439,0,0,0,0,0,2,0,0,0,0,0,0,0,0
AJ575808.1.1352,0,0,0,0,0,2,0,0,0,0,0,0,0,0
JF421146.1.1482,0,0,0,0,0,1,0,0,0,0,0,0,1,3
JQ198443.1.1297,0,0,0,0,0,1,0,0,1,0,0,0,0,0
MG996730.1.1423,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AY279982.1.1234,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DQ304115.1.1487,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AB821083.1.1465,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AY766152.1.1405,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CU921546.1.1351,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FJ152793.1.1504,0,0,0,0,0,1,0,0,0,0,1,0,2,0
KX934990.1.1343,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GU187040.1.1434,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FPLM01005481.16.1519,0,0,0,0,0,1,0,0,0,0,0,0,0,2
AY706417.1.1338,0,0,0,0,0,1,0,0,0,0,1,0,0,0
KC554696.1.1523,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU135365.1.1409,0,0,0,0,0,1,0,0,0,0,0,0,1,0
EU134939.1.1517,0,0,0,0,0,2,0,0,0,0,0,0,2,0
EU762564.1.1344,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FPLS01024230.14.1371,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KP299875.1.1460,0,0,0,0,0,1,0,0,0,1,0,0,0,2
KT714195.1.1484,0,0,0,0,0,1,0,0,0,0,4,0,0,0
FJ746132.1.1389,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN409249.1.1400,0,0,0,0,0,1,0,0,1,0,0,0,0,0
GQ503838.1.1471,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GQ138403.1.1377,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GQ921455.1.1494,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AF114811.1.1510,0,0,0,0,0,1,0,0,0,0,1,0,0,2
AM935343.1.1373,0,0,0,0,0,1,0,1,0,0,0,0,0,1
AY212692.1.1526,0,0,0,0,0,1,0,0,0,0,0,0,1,1
LDXO01000018.13368.14914,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FPLL01001162.13.1550,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AJ247194.1.1416,0,0,0,0,0,1,0,0,0,1,0,0,0,0
KP985673.1.1463,0,0,0,0,0,2,0,0,1,0,0,0,0,0
KT072374.1.1499,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FPLP01005335.9.1471,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU133173.1.1371,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GQ348380.1.1332,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HM127655.1.1467,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU459518.1.1303,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HM438242.1.1506,0,0,0,0,0,2,0,0,0,0,0,0,2,0
KC172283.1.1447,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HM278131.1.1342,0,0,0,0,0,1,0,0,1,0,0,0,0,0
JQ426545.1.1456,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Y15523.1.1462,0,0,0,0,0,1,0,0,0,0,1,0,0,0
KC907097.1.1516,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KC554883.1.1486,0,0,0,0,0,1,0,0,0,0,1,0,1,24
JX227663.1.1480,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LN561447.1.1372,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LN561208.1.1351,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AJ249106.1.1488,0,0,0,0,0,1,0,0,1,1,0,0,0,0
KM200514.1.1486,0,0,0,0,0,1,0,0,0,1,0,0,0,0
MG552834.1.1394,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ769976.1.1450,0,0,0,0,0,5,0,0,0,0,66,0,0,0
JQ195143.1.1355,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Z73631.1.1445,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KX539548.1.1444,0,0,0,0,0,1,0,0,0,0,0,0,1,0
HM278424.1.1315,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN428057.1.1321,0,0,0,0,0,1,1,0,0,0,1,0,0,0
JQ426126.1.1441,0,0,0,0,0,1,1,1,0,0,1,1,2,0
FQ659122.3.1358,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FPLS01028035.11.1481,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU193022.1.1505,0,0,0,0,0,1,0,1,0,1,0,0,1,1
EU134587.1.1314,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AY532164.1.1517,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AB506680.1.1460,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AF170738.1.1422,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FM200903.1.1325,0,0,0,0,0,2,0,0,0,0,0,0,4,0
EU133465.1.1312,0,0,0,0,0,1,1,0,0,3,0,0,10,4
KC527501.1.1222,0,0,0,0,0,2,0,0,0,0,1,0,0,0
CP021430.222169.223696,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HQ645204.1.1501,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KR110091.1.1521,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KC682601.1.1514,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ428682.1.1510,0,0,0,0,0,1,0,0,0,0,0,0,0,1
FN984868.1.1364,0,0,0,0,0,1,0,0,0,0,0,1,0,0
FR691420.1.1439,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AJ534666.1.1445,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN178359.1.1554,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KC994843.1.1483,0,0,0,0,0,2,0,0,0,0,0,0,3,3
FPLS01048718.16.1481,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JN977185.1.1549,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FJ192490.1.1468,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HM062282.1.1419,0,0,0,0,0,2,0,0,0,0,0,0,0,0
EU134093.1.1299,0,0,0,0,0,1,0,0,0,0,0,0,4,0
FPLS01010920.11.1491,0,0,0,0,0,3,0,0,0,0,0,0,0,0
AB679926.1.1382,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU431738.1.1493,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU135228.1.1348,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EU925844.1.1518,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JQ738972.1.1426,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LN571474.1.1368,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CXWK01088837.62.1510,0,0,0,0,0,2,0,1,0,1,0,0,2,14
HM062207.1.1317,0,0,0,0,0,1,0,0,0,1,0,0,0,0
AM936293.1.1301,0,0,0,0,0,1,0,0,0,0,0,0,0,1
DQ125869.1.1474,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EU335168.1.1511,0,0,0,0,0,1,0,0,0,0,1,0,1,2
FPLK01002195.19.1454,0,0,0,0,0,2,0,1,0,0,0,0,0,0
EU134752.1.1311,0,0,0,0,0,1,0,0,0,0,0,0,0,0
